      496.000
      2.00055  1.85307e+16    0.0113880      46321.3  1.64648e-10
      2.02055  1.77365e+16    0.0108837      49175.4  1.51414e-10
      2.04055  1.69750e+16    0.0104219      52129.6  1.39434e-10
      2.06055  1.62471e+16   0.00999755      55186.2  1.28613e-10
      2.08055  1.55516e+16   0.00961374      58357.4  1.18838e-10
      2.10055  1.48850e+16   0.00926810      61633.8  1.09950e-10
      2.12055  1.42502e+16   0.00895620      65003.0  1.01863e-10
      2.14055  1.36337e+16   0.00867520      68487.6  9.43841e-11
      2.16055  1.30459e+16   0.00841878      72041.1  8.75304e-11
      2.18055  1.24847e+16   0.00818633      75672.7  8.12363e-11
      2.20055  1.19507e+16   0.00797466      79376.0  7.54784e-11
      2.22055  1.14430e+16   0.00778366      83160.8  7.02335e-11
      2.24055  1.09605e+16   0.00761024      87010.7  6.54556e-11
      2.26055  1.05031e+16   0.00745290      90925.5  6.10895e-11
      2.28055  1.00699e+16   0.00731028      94889.9  5.70911e-11
      2.30055  9.65874e+15   0.00718162      98908.0  5.34215e-11
      2.32055  9.26870e+15   0.00706437      102987.  5.00473e-11
      2.34055  8.89786e+15   0.00695706      107132.  4.69340e-11
      2.36055  8.54278e+15   0.00685853      111336.  4.40462e-11
      2.38055  8.20212e+15   0.00676783      115575.  4.13577e-11
      2.40055  7.87413e+15   0.00668580      119850.  3.88451e-11
      2.42055  7.55786e+15   0.00661199      124163.  3.64919e-11
      2.44055  7.25215e+15   0.00654628      128527.  3.42807e-11
      2.46055  6.95831e+15   0.00648814      132932.  3.22133e-11
      2.48055  6.67704e+15   0.00643715      137367.  3.02825e-11
      2.50055  6.40796e+15   0.00639197      141821.  2.84761e-11
      2.52055  6.15034e+15   0.00635352      146308.  2.67843e-11
      2.54055  5.90272e+15   0.00632238      150839.  2.51985e-11
      2.56055  5.66468e+15   0.00629605      155399.  2.37140e-11
      2.58055  5.43636e+15   0.00627658      160002.  2.23247e-11
      2.60055  5.21805e+15   0.00626191      164644.  2.10275e-11
      2.62055  5.00977e+15   0.00625081      169307.  1.98172e-11
      2.64055  4.81012e+15   0.00624351      173965.  1.86836e-11
      2.66055  4.61886e+15   0.00623949      178603.  1.76229e-11
      2.68055  4.43627e+15   0.00623839      183215.  1.66325e-11
      2.70054  4.26209e+15   0.00624005      187796.  1.57067e-11
      2.72055  4.09626e+15   0.00624385      192339.  1.48432e-11
      2.74054  3.93859e+15   0.00624985      196840.  1.40381e-11
      2.76054  3.78787e+15   0.00625767      201293.  1.32833e-11
      2.78054  3.64425e+15   0.00626759      205694.  1.25761e-11
      2.80054  3.50911e+15   0.00627943      210028.  1.19154e-11
      2.82054  3.38271e+15   0.00629323      214292.  1.12982e-11
      2.84054  3.26397e+15   0.00630698      218488.  1.07178e-11
      2.86054  3.14938e+15   0.00632543      222632.  1.01675e-11
      2.88054  3.03098e+15   0.00634005      226724.  9.64514e-12
      2.90054  2.91474e+15   0.00633892      230765.  9.15157e-12
      2.92054  2.80631e+15   0.00633709      234795.  8.69228e-12
      2.94054  2.70718e+15   0.00634281      238856.  8.26960e-12
      2.96054  2.61484e+15   0.00635245      242908.  7.87713e-12
      2.98054  2.52754e+15   0.00636364      246834.  7.51021e-12
      3.00054  2.44412e+15   0.00637663      250662.  7.16540e-12
      3.02054  2.36423e+15   0.00639101      254439.  6.84061e-12
      3.04054  2.28737e+15   0.00640643      258197.  6.53408e-12
      3.06054  2.21331e+15   0.00642248      261930.  6.24403e-12
      3.08054  2.14152e+15   0.00643883      265633.  5.96860e-12
